person_id,証言内容
55512,「ここではみんな『さあ、行こう！』って言うのね」とアリスは、ゆっくりと
91086,地面の」それで彼女はそれを腕の下にしまい込み、
32670,"
"
69753,"through the air! Do you think you could manage it?) ‘And what an
"
87306,"
"
34442,美しいスープをたった1ペニー分？
49388,"「私はすべての手足をとてもしなやかに保っていた"""
51013,"
"
61336,前足で拍子をとり、代用ウミガメはこれをとてもゆっくりと
81812,幸運なことに、アリスにとって、小さな魔法の瓶は今や完全に効果を発揮し、
27279,すぐにそれを持ち去る機会を見つけた。彼女はあまりに素早くそれをやったので
47424,"a rabbit! I suppose Dinah’ll be sending me on messages next!’ And she
"
52546,くしゃみをしなかったのは、コックと、炉辺に座っていた大きな猫だけでした。
80193,大急ぎで。
38405,翼で彼女を激しく叩いていた。
54641,「ゲームは今、だいぶうまくいってるわね」と彼女は会話を
56023,「美しいスープ、とても濃厚で緑色、
73482,"
"
35326,"
"
18071,頭を下げようとしましたが、首が
37677,「はい」とアリスは言いました、「フランス語と音楽を習いました」
32944,涙。
35608,"
"
78255,お前は狂っている。
47363,優雅なジグザグに曲げることに成功し、
73471,ここで女王は眼鏡をかけ、帽子屋をじっと見つめ始めました、
21313,アリスは少しおずおずと言いました。「でも、昨日に戻っても無駄よ、
50320,とかわいそうな子供は思いました、「だって、今までこんなに小さかったことはないもの、絶対に！
65088,"
"
40474,轢かれないようにするため。そして、彼女が現れた瞬間
29743,"
"
46972,巨大な長さの首で、それは緑の葉の海から
42267,彼らの前に腕を組んで、雷雨のように顔をしかめて立っていました。
59406,「さあ、これから楽しくなるわ！」とアリスは思いました。「彼らが
26425,自分でね」
16082,「説明してもらいたいな」と代用ウミガメは言いました。
22183,"things--everything that begins with an M--’
"
55237,"
"
14761,"          no jury
"
81302,「僕の場合も全く同じだ」と帽子屋は言いました。
68543,それが話すとき、まっすぐに体を起こした（それはちょうど3インチの高さだった）。
61512,その見込みはなさそうだったので、彼女は周りのものすべてを
82635,でしょう。すみません、奥様、ここはニュージーランドですか、それともオーストラリアですか？」（そして
44792,腕を組み、再び口から水パイプを外し、「それで、君は
70580,てっぺんに腕を組んで座り、静かに長い
36004,それなのに、あなたは絶えず逆立ちしている。
51860,戸口に。「それに、たとえ頭が通ったとしても」とかわいそうなアリスは思いました、「
50808,ネズミのしっぽ。「でも、なぜそれを悲しいと呼ぶの？」そして彼女は考え続けた。
18873,"
"
51609,「そうだね、やめておいたほうがいいと思うよ」とグリフォンは言いました。そしてアリスは
99304,私が頼んだことをしろ！今はいつも6時なんだ。」
57671,「二列だ！」と代用ウミガメは叫びました。「アザラシ、カメ、サケ、その他いろいろ。
12423,この瓶がするわ。本当に、また大きくなれたらいいな、
52890,"
"
96235,知ってるわ、ああ、長くて巻き毛の茶色い髪で！そして
85728,「ああ、それは仕方ないさ」と猫は言いました。「ここではみんな狂ってる。僕も狂ってる。
78168,"
"
28830,"loud.
"
25277,ウサギが、見事に着飾って、白い子ヤギ革の手袋を
35144,尻尾の先から始まり、にやにや笑いで終わるのですが、そのにやにや笑いは
22393,"
"
63982,"
"
60079,"
"
19877,"
"
60894,再び始めました、インクを使って、それが続く限り顔を
26467,"
"
11132,「さあ、パット、窓にあるあれは何だい？」
18874,「そう思いますわ」とアリスは言いました。
76085,さて、もし君が彼と仲良くし続けていれば、彼は君が
61231,王は眼鏡をかけて、誰が
12160,"Lobster Quadrille is!’
"
26832,自身の子供時代と、幸せな夏の日々を思い出しながら。
14417,"that it was quite impossible to say whether the blows hurt it or not.
"
56476,陪審員の一人がキーキーと鳴る鉛筆を持っていました。もちろんアリスは
42538,井戸の側面を見て、それが食器棚で
19282,「まあ、そうではないかもしれません」アリスはなだめるような口調で言いました。「
67147,"
"
71916,"
"
62521,私たちの家の近くにいる、見せてあげたい犬がいるの！目がキラキラした小さなテリアよ、
69589,私が他の誰かになるまで」――でも、ああ、なんてこと！」とアリスは突然
30906,"
"
44805,チョッキのポケットや時計を
85724,"
"
99465,"‘And how did you manage on the twelfth?’ Alice went on eagerly.
"
66673,"        prosecute
"
22177,すっかり会話になっていた。しかし、数分後、彼女は
29309,"
"
99594,「確かにそうでございます、旦那様。しかし、それでも腕でございます」
17868,"
"
80616,ここへ持ってこい、若いの！――ここだ、この角に立てかけろ――いや、
94448,深く、ホールの半分まで達していた。
82049,「あなたはお年寄り」と若者は言いました、「ほとんど誰も
62981,この生き物を家に連れて帰ったらどうしよう？」そのとき、それは再び、あまりに激しく
90689,会話。「あなたは…あなたは…犬が好きですか？」ネズミは
10269,お茶とバター付きパンをいただき、それからヤマネの方を向いて、
68170,アリスはこれまで裁判所に行ったことはありませんでしたが、
73402,そして地面の他の場所へ歩いていくと、アリスはすぐに
66930,"
"
10250,経度も知りませんでしたが、口にするのに素敵で壮大な言葉だと思いました。）
71697,小さくするんでしょうね」
35771,何かが再び自然な方法で起こるかどうか不思議に思いながら。
18743,台所で会うと獰猛だった。
75728,私のことを書いた本があるべきだわ、絶対に！そして私が
60999,時々くしゃみをしていました。そして赤ちゃんは、
14787,"
"
12781,"long as there was room for her.
"
55407,もう片方の手にバター付きパンを持っていました。「失礼ですが、陛下、
42423,ドードーが突然「レースは終わりだ！」と叫び、彼らは皆
54388,猫や犬の話もしないわ、もし嫌いなら！」ネズミが
63762,自分でね」
26753,"           I’ll take no
"
36385,くすくすと笑った。
73156,"‘One side of WHAT? The other side of WHAT?’ thought Alice to herself.
"
50914,自分の涙で溺れるなんて！それは確かに奇妙なことになるわ！
92241,あなたのもの。」
43658,「少しも」とイモムシは言いました。
97989,は完全に消えていた。
44997,「なるほど！」と女王は、その間にバラを調べていたのですが、言いました。
54292,地面――そして、さっき女王様のハリネズミをクロッケーできたはずなのに、ただ
74902,彼女がフラミンゴを捕まえて連れ戻す頃には、戦いは
77535,できた。
84303,"leaves that had fluttered down from the trees upon her face.
"
42431,"head!”’
"
70138,「嫌だね」とコックは言いました。
89753,"
"
48664,"
"
45055,"
"
66386,"「小さなワニはいかにして"""
24012,「宛名が全くないんです」と白ウサギは言いました。「実際、
97926,と自分に言い聞かせました、「もし変える正しい方法を知っていれば――」その時
45667,皿かやかんが粉々に割れたような、大きな衝突音がしました。
39863,「それ以来」と帽子屋は悲しげな口調で続けました、「彼は
91626,"to Alice for protection.
"
80045,"
"
70093,"‘Are you content now?’ said the Caterpillar.
"
45072,"三月ウサギとその友人たちが"""
77954,「信じないわ」とハトは言いました。「でも、もしそうなら、じゃあ
57486,"
"
97519,「それは非常に重要だ」と王は陪審員の方を向いて言いました。彼らは
28441,"take more.’
"
97486,"
"
55925,"after that savage Queen: so she waited.
"
81626,作った。
28477,"set to work at once to eat some of the other bit. Her chin was pressed
"
27611,ついに彼らから解放されると思いきや、彼らはどうしても
50161,大変な好奇心をもって猫の頭に。
37158,彼らが私たちを捕まえて、ロブスターと一緒に海へ投げ込むとき！」
26080,「猫が好きじゃないって！」とネズミは甲高い情熱的な声で叫びました。「
28547,"
"
30113,"left alive!’
"
29471,重いため息。
13050,沈黙、そしてまた別の声の混乱――「頭を支えろ――ブランデーを
58009,"
"
34122,こう言いながら彼女は自分の手を見下ろし、驚きました。
68598,両方とも行く
45238,カメ。
12372,"‘One side of WHAT? The other side of WHAT?’ thought Alice to herself.
"
96565,"
"
84227,廷臣たち、あるいは自分の子供たちのうちの三人。
16500,小さくするんでしょうね」
81283,"
"
38892,"
"
53006,踊りへ。だから彼らは海に放り出された。だから彼らは長く
97099,「ここではみんな『さあ、行こう！』って言うのね」とアリスは、ゆっくりと
24235,"
"
66540,「まあ、自分で見せることはできないんだ」と代用ウミガメは言いました。「僕は
54573,王の主張は、頭を持つものは何でも
36144,"           (WITH ALICE’S LOVE).
"
59920,（絵の中でシェイクスピアがよく見られる姿勢）
86833,いつも目に入ってくる――そして彼女が聞いている、あるいは
40336,両腕をそれに回せるだけ回して、ひとかけら
90195,"
"
17097,"
"
67405,するとセブンは顔を上げて言いました、「その通りだ、ファイブ！いつも
75149,"
"
72753,"the March Hare.
"
80675,うさぎ。ウサギの穴に落ちなければよかったのに…でも…でも
12677,"海。先生は年老いたカメだった…私たちは彼をトータスと呼んでいた…"""
15689,瞬間、心配そうに庭を見渡していたファイブが
52579,私が命じた処刑だ」と言い、彼女は立ち去り、アリスを
28492,"
"
73735,私は泳げなかった――」あなたは泳げないんでしょう？」と彼は
53587,お腹が空かないでしょう」
47925,葉：「芸を教えるのがとても楽しかっただろうに、もし――もし私が
75510,間違いありませんでした。ただアリスはそう言われるのが好きではありませんでした。「本当に
37899,怯えたネズミが近くのプールをばしゃばしゃと進んでいった。
45428,それには特に驚くべきことは何もなかった。アリスもそうは思わなかった。
63044,"「全然違う！」と帽子屋は言った。「それならこう言っても同じことだ"""
61077,ゲームに戻ると、女王は少しの遅れが
70068,宵のスープ、美しいスープ！
74038,「そんなことをする猫は一匹も知りませんわ」アリスはとても丁寧に、すっかり
96417,"   An obstacle that came between
"
29159,そんなことは急いでやらないわ。「いや、まず見てから」と彼女は言いました、「そして
31062,"
"
87233,どちらと言うべきか）、そして彼らはしばらく黙って進みました。
74842,"
"
60167,「その答えを見つけ出せると思うということかい？」と
36921,"    (Before she had this fit)
"
47579,あの暗いホールを出て、明るい花壇や
72248,"
"
12534,"その瞬間、彼女は正しい英語の話し方をすっかり忘れてしまった）。「今、私は"""
35622,"
"
35036,"
"
86914,"
"
13598,"doesn’t suit my throat!’ and a Canary called out in a trembling voice to
"
85865,"
"
94279,"others.
"
49728,言う――それは同じことだよ」
96979,"‘Can’t remember WHAT things?’ said the Caterpillar.
"
41167,"
"
40257,（アリスは「一度味わったことがある――」と言いかけましたが、急いで口をつぐみ、
74674,しかし、潮が満ちてサメが現れると、
65969,「なんて変な感じ」とアリスは独り言を言いました、「
32256,"
"
69715,"
"
51599,アリスは白ウサギがリストをいじくり回すのを見ながら、とても
50611,「似たようなことを聞いたことがあります」とアリスは言いました。
28293,彼らは皆、彼からあなたの元へ戻った、
71191,「持ち場につけ！」と女王は雷のような声で叫び、
98938,"
"
98529,"      And took them quite away!’
"
58180,"
"
47224,"
"
96896,"
"
38414,"「小さなワニはいかにして"""
10605,再び、木の枝に座っていました。
65416,"with the dream of Wonderland of long ago: and how she would feel with
"
34962,「それで、一日に何時間授業を受けたの？」とアリスは急いで
88916,"
"
44954,「絶対にしません！」とアリスは、
53260,「確かにそうでございます、旦那様。しかし、それでも腕でございます」
30662,「今、このネズミに話しかけても役に立つかしら？」とアリスは思いました。
87321,「駄洒落だ！」と王は気分を害した口調で付け加え、皆が笑いました、
67601,"
"
29811,陛下」と彼は始めました、「これらを持ってきたことで。しかし、私はまだ
61016,「チェシャ猫がいつもにやにや笑うなんて知らなかったわ。実際、
21638,アリスはこれにはあまり驚きませんでした、奇妙な
45267,アリスは白ウサギがリストをいじくり回すのを見ながら、とても
26796,"
"
68645,"
"
66764,答えました。「靴墨でやってあるんだと思う」
95984,彼女の姿が見えなくなりました。それからそれはくすくす笑いました。「なんて面白いんだ！」とグリフォンは言いました、
98463,そして、まさにその通りでした。彼女は今や身長わずか10インチで、顔は
72103,腕を組み、再び口から水パイプを外し、「それで、君は
18495,お腹が空かないでしょう」
19019,"
"
98206,「ぼうやには乱暴に、
81136,それを無駄にすることについて。彼なんだ。
41948,彼女に気だるく、眠そうな声で言いました。
98314,「証言せよ」と王は言いました。「そして緊張するな、さもないと
14612,"
"
93080,口に。しかし、ついにそれをやり遂げ、
39566,『混乱学』、『醜化学』、『嘲笑学』」
16598,この発作を起こした――」あなたは発作を起こしたことがないでしょう、ねえ？」と彼は
90685,「重要でない、もちろん、そう言いたかったのだ」と王は急いで言い、
88633,ティースプーンで三月ウサギを指して）「――それは、
36306,"perhaps as this is May it won’t be raving mad--at least not so mad as
"
24657,"
"
46617,彼らはすぐに、太陽の下でぐっすり眠っているグリフォンに出くわしました。
72577,今回は誰も聞いていませんでした、全く
10565,「それなら話すべきじゃない」と帽子屋は言いました。
73255,アリスは彼女がそんなに機嫌が良いのを見てとても嬉しく、思いました
43662,"
"
68828,"
"
31388,"
"
82255,それから彼女が聞いたことのない声が、「確かに、俺はここにいる！
15544,"
"
99645,ラベルがあり、「私を飲んで」という言葉が大きな
91896,美しのスープ！
17341,"this was her dream:--
"
60611,彼女はこの突然の変化にかなり怯えましたが、感じました
48953,もし彼女を見ることができたら、猫が好きになるでしょう。彼女はとてもかわいくておとなしい
85420,深紅のビロードのクッションに乗せた王冠。そして、この壮大な行列の最後に
31169,時間よ」と彼女は言いました、「答えのないなぞなぞを尋ねて無駄にするよりも」
16770,「それがあなたのやり方なの？」とアリスは尋ねた。
96625,「木の根も試したし、土手も試したし、生け垣も試した」
44605,もし彼女が事を進めるなら、
70776,アリスは少し考えてから、「四番目」と言いました。
86577,"
"
72871,でも――なんだか不思議よね、こういう生活って！ いったい何が
73872,「確かに腕でございます、旦那様！」（彼はそれを「あーむ」と発音した）
15797,この質問にはドードーはよく考えないと答えられませんでした、
80354,立ち上がってそれを暗唱し始めましたが、頭の中はロブスターのことでいっぱいで
27585,それをあやす正しい方法を見つけ出すとすぐに、（それは
90837,"
"
97986,ため息をつきながら。
25133,"
"
87207,"
"
97297,"
"
73770,"hot tea upon its nose.
"
37148,彼らの間でぐっすり眠っており、他の二人はそれを
62901,"
"
91880,"sort of way to fly up into a tree.
"
51963,アリスは彼女がそんなに機嫌が良いのを見てとても嬉しく、思いました
97850,"
"
73221,「死刑執行人を自分で連れてこよう」と王は熱心に言い、
55785,どういうわけか海に落ちてしまったんだわ、「それなら鉄道で
15088,"
"
85361,"
"
35979,誰がそんなご馳走のために身をかがめないだろうか？
50977,"wise fish would go anywhere without a porpoise.’
"
10935,この間ずっと狂ったように飛び跳ねていたのですが、とても悲しそうに再び座り
89800,ああ！もし私が彼女を待たせたら、彼女は怒るだろうな！」アリスはとても
32534,宵のスープ、美しいスープ！
64626,次にコンフィットを食べることになった。これは多少の騒ぎと
35808,と、声に出して繰り返しました。
33540,「まだ開けていません」と白ウサギは言いました、「しかし、どうやら
62892,「でも、私は蛇じゃないって言ってるでしょ！」とアリスは言いました。「私は――私は――」
12468,暑い日だったのでとても眠くてぼんやりしていました）、ヒナギクの首飾りを作る
39891,"
"
28031,この後、長い沈黙があり、アリスには
87103,近くにあった植木鉢。三人の兵士はしばらくうろつき回った。
59420,ティースプーンで三月ウサギを指して）「――それは、
79970,彼女のお気に入りの言葉「教訓」の真ん中で、そして彼女の腕に絡んでいた
96252,これらの言葉を言ったとき、彼女の足が滑り、次の瞬間、ばしゃん！
74728,「とてもきれいな踊りなんでしょうね」とアリスはおずおずと言いました。
67839,ヤマネはイライラして首を振り、目も開けずに言いました、
20620,「それじゃあ」と猫は続けました、「犬は怒るとうなるだろ、
86413,もう片方の手にバター付きパンを持っていました。「失礼ですが、陛下、
72859,「ええと、神秘学があった」と代用ウミガメは指折り数えながら答えました、
80164,宵のスープ、美しいスープ！
73894,「ああ、ホワイティングについては」と代用ウミガメは言いました、「彼らは――見たことがあるでしょう、
94656,ヤマネにとって居心地が悪いだろうな」とアリスは思いました。「ただ、眠っているから、
99485,彼らに合わせるために！
40670,「そうだった、そうだった」とグリフォンもため息をつき、
32264,クロッケーをするために」カエルの従卒は、同じ厳粛な口調で繰り返しました、
52360,"
"
49482,"
"
57188,"「…そして、私はまだお茶を始めていなかった…せいぜい一週間かそこら…そして、"""
24461,トカゲの石筆、そして抑えられたモルモットたちのむせる音、
78267,"
"
59756,"
"
20212,ただ普通のコースを取っただけだ。
85280,"verse.’
"
92952,"as if nothing had happened.
"
75543,"moved.
"
25877,二人とも、私が終わるまで一言も話すんじゃない」
37393,ハートの女王様が開いたコンサートで、私は歌わなければならなかった
42364,考えているの？
18174,"彼女の耳元で声が聞こえて驚いた。「あなたは考えている"""
19948,* * * * * *
92965,戸口に。「それに、たとえ頭が通ったとしても」とかわいそうなアリスは思いました、「
45501,それを食べ、とても美味しいと思いました（実際、それはチェリータルト、
27598,"is--“Be what you would seem to be”--or if you’d like it put more
"
83123,「違う」とイモムシは言いました。
70787,"
"
37525,"
"
83570,考えられないわ！そして、ああ、鳥を追いかける彼女を見せてあげたいわ！なぜって、
22507,"
"
53433,「それ以来」と帽子屋は悲しげな口調で続けました、「彼は
50711,"
"
11586,その変化から利益を得た。そしてアリスは
27801,"
"
16283,美しのスープ！
33226,「何もありませんわ」とアリスは言いました。
74398,"
"
46101,"‘But what did the Dormouse say?’ one of the jury asked.
"
45716,"The first thing she heard was a general chorus of ‘There goes Bill!’
"
52746,哀れな帽子屋はひどく震え、両方の靴を脱ぎ捨ててしまいました。
75395,"
"
55739,"
"
86338,空気を満たし、遠くで聞こえる哀れな代用ウミガメの
89519,"
"
73365,金魚のことが頭から離れず、漠然とした考えが
22944,これ以上何もできない、何が起ころうと。私はどうなるのかしら？」
18052,ことが起こるので、人生が
78133,屋根を吹き飛ばせ」一、二分後、彼らは再び動き始め、
10195,"
"
74021,"and she could even make out that one of them didn’t know how to spell
"
87045,"
"
34961,"
"
37165,「そんなことないって言ったじゃない！」とアリスが割り込んだ。
61316,彼。そして王の近くには白ウサギがいて、片手にトランペット、
69690,「ぼうやには乱暴に、
94295,"
"
36721,ヤマネはゆっくりと目を開けました。「眠っていなかった」と彼は
78426,「あら、ばかなアリス！」と彼女は自分に答えました。「どうやって勉強
10304,* * * * * *
49419,非常に敬意のこもった口調で、しかし話しながら彼に顔をしかめ、変な顔をしました。
46823,"
"
90947,"
"
35247,自分とほとんど同じ大きさのものを、これをもう一方に手渡しました、
64788,これはアリスにとってとても新しい考えだったので、しばらく
77410,ちょうどその時、彼女は少し離れたプールで何かがはねる音を聞いた。
40230,"
"
54959,「世界の上をあなたは飛ぶ、
71860,「何でもお好きなものを」と従卒は言って、口笛を吹き始めました。
10425,「私はヘビじゃない！」とアリスは憤慨して言った。「放っておいて！」
59619,"
"
20054,とても小さい！それに、あの子はあの子で、私は私で――ああ、なんてややこしい
44405,そして時には、涙を流すほど厳しく自分を叱った。
19094,"oneself speak--and they don’t seem to have any rules in particular;
"
56473,十分乾いた！」彼らはすぐに、ネズミを
23602,それなら青ざめないで、愛しいカタツムリよ、さあ、踊りに加わって。
24447,しばらくすると、遠くで小さな足音がパタパタと聞こえ、
85965,次の瞬間には驚きに変わりました、彼女の肩が
42122,"
"
85574,子供、「でも、小さな女の子は蛇と同じくらい卵を食べるのよ、
68146,こんなに小さな存在でいるのにはもう飽きたわ！
35130,魚の従卒は、腕の下から大きな手紙を取り出すことから始めました、
87637,美しのスープ！
46650,今！なんてややこしい変化なんだろう！私は自分が何をするのか、決して確信できない。
73321,「私が彼女に話そう」と代用ウミガメは深く、うつろな声で言いました。「
99277,"of everything I’ve said as yet.’
"
25632,"
"
54193,「遠慮しておくよ」と猫は言いました。
39533,"
"
19809,"
"
29373,「彼らが全然公平にプレーしているとは思えないわ」アリスは、やや
93487,"
"
27323,"then she walked down the little passage: and THEN--she found herself at
"
26126,"
"
89028,「持ち場につけ！」と女王は雷のような声で叫び、
51007,"
"
86589,これ以上大きくなる――このままじゃ、ドアから出られない――あんなに
31168,すべてのものが生きているというのはややこしいわ。例えば、
68483,"
"
46848,情熱。彼女はすでにプレイヤーの三人に判決を下すのを聞いていた。
18194,大きさ：確かに、これは普通ケーキを食べると起こることですが、アリスは
71924,割り込みました：「重要でない、と陛下は仰りたいのですね、もちろん」と彼は
73494,代用ウミガメにまだ会っていないのかい？
23414,"
"
66774,場所にやってきました。そこには高さ4フィートほどの小さな家がありました。「誰が住んでいるにせよ、
15655,いいえ、涙はありませんでした。「もしあなたが豚になるつもりなら、ねえ、
77612,"
"
31738,入っていなかった）、そしてそれらを賞品として配りました。ちょうど一人
70277,物事は「大同小異」だ…そんなものを見たことがあるかい？
53702,踊りに参加しませんか、しませんか、しませんか、しませんか、しませんか？
99315,第7章 狂ったお茶会
66639,私の大きさに何らかの変化が。そして、それが私を大きくすることはありえないので、それは
54398,公爵夫人にクロッケーをプレイするよう招待状。」
56881,"
"
27295,「その通りよ」と公爵夫人は言いました。「そしてその教訓は――『ああ、愛こそが、
15403,彼を深く哀れみました。「彼の悲しみは何なの？」と彼女はグリフォンに尋ね、
85259,キュウリのフレームか、何かそんなものでした。
54817,"
"
35527,"
"
79379,それがネズミをみんな殺すって…ああ、大変！」アリスは悲しげに叫んだ。
41833,起き上がって手足で立ち、アーチを作るように。
69601,"          to
"
84446,陪審員全員が元の場所に戻っている――全員だ」と彼は
29211,"
"
39939,今朝起きたとき自分が誰だったか、でもきっと
26442,静かに。
80830,"
"
86488,"bread-and-butter.
"
39932,今、彼女が何かを暗唱しようとするのを聞きたい。彼女に
50276,"彼女は急いで涙を拭いて、何が来るのか見ようとした。それは白"""
28876,大司教は見つけたか？
33942,"‘Would you like to see a little of it?’ said the Mock Turtle.
"
39197,"
"
32278,死刑執行人の主張は、頭がなければ
69508,"‘What do you mean by that?’ said the Caterpillar sternly. ‘Explain
"
72091,"see what would happen next.
"
62922,ネズミに話しかける方法：彼女は以前にそんなことをしたことはありませんでしたが、
51323,「全く同感よ」と公爵夫人は言いました。「そしてその教訓は
90470,"
"
33789,"
"
26555,話しながら心配そうに肩越しに振り返り、それから
96578,"to Alice for protection.
"
25944,言葉がすべて違って出てきて、それから代用ウミガメは長く息を吸い、
83482,お腹が空いていて、その場合、どんなになだめても
21200,"
"
73934,"
"
48563,とても上を向いた鼻で、本物の鼻というよりは豚の鼻のようでした。また、その
14880,"
"
86695,今日は何もかもが奇妙だわ！昨日はいつも通りだったのに。
46926,"
"
61511,"
"
89162,ここで何をしてるんだ？今すぐ家に帰って、手袋と扇を取ってこい！
27901,あなたの気性よ！」「黙れ、母さん！」と若いカニは少し
73568,あの狭苦しい小さな家に住んで、おもちゃもほとんど
37765,"together first--they don’t reach half high enough yet--Oh! they’ll
"
27537,"that cats COULD grin.’
"
19730,"close by her.
"
69932,"
"
32012,"
"
10334,"
"
84215,"
"
62355,大人になっても、子供時代の素朴で愛情深い心を
25786,しかしカタツムリは「遠すぎる、遠すぎる！」と答え、横目でちらりと見た――
54303,"
"
87245,"‘Who are YOU?’ said the Caterpillar.
"
40082,「もし意味がないのなら」と王は言いました、「それは
90460,"アリスが言ったことすべて。「この近くに大きなマスタード鉱山があるんだ。そして"""
81905,"aloud; and in another moment it was out of sight.
"
35248,「そう言ったよ」と代用ウミガメは言いました。
93721,花や草の葉の間を、しかし
48724,"           you
"
36132,変な時計ね！」と彼女は言いました。「日付はわかるけど、
49526,「そうなると思ったよ」と猫は言って、再び姿を消しました。
66587,「それを読め」と王さまは言いました。
27652,第7章 狂ったお茶会
28618,白ウサギが急いで通り過ぎると、長い草が彼女の足元でざわめいた。
99378,「いいえ、どうぞ続けてください！」アリスはとても謙虚に言いました。「もう邪魔はしません。私は
49437,これに対し、白ウサギはトランペットを三回吹き鳴らし、それから
26458,自分が変わったと思いますか？」
65167,あなたの目が相変わらずしっかりしていたこと。
71315,"
"
38510,窓の外に、そして片足を煙突に入れ、独り言を言いました、「これで
26189,"This seemed to Alice a good opportunity for making her escape; so she
"
17605,チョッキのポケットから取り出し、それを見て、そして急いで行きました、
96740,"
"
37197,「まあまあ、お嬢さん！」と公爵夫人は言いました。「どんなことにも教訓はあるものよ、ただ
13581,"
"
85385,"loud.
"
38086,"
"
92736,「はい！」とアリスは叫んだ。
95620,「証言せよ」と王は言いました。「そして緊張するな、さもないと
92834,彼らの目を、多くの奇妙な物語で、おそらくは
34368,しかし、とにかく彼は質問に答えるかもしれない…どうやって入ればいいのかしら？と彼女は
29729,曲がり角だと思うけど？」
43755,目と口をとても大きく開けていましたが、彼女は進むにつれて勇気を
36399,踊りに参加しない、できない、しない、できない、できない。
87822,また怒らせてしまうだろう。
13308,「『ウィリアム父さん、あなたはお年寄り』を暗唱せよ」とイモムシは言いました。
65543,"   Waiting in a hot tureen!
"
32565,大急ぎで。
66115,次に何をしようかと思っていたとき、突然制服を着た従卒が
45668,"
"
84083,"
"
71593,急いで。
98782,さまよっていた木々の下で、鋭いシューという音に
40397,「教えていただけますか」アリスは少しおずおずと言いました、「どうして
69055,ついに美しい庭園へ、明るい花壇と涼しい
56371,「美しいスープ！魚なんて誰が気にする、
96159,しかし、いずれにせよ、どれも開きませんでした。しかし、二
31527,"
"
40668,「誰宛てだい？」と陪審員の一人が言った。
84996,"
"
61458,かなりきっぱりと、「今すぐやめることをお勧めしますわ！」彼女はたいてい
73368,"doesn’t suit my throat!’ and a Canary called out in a trembling voice to
"
82232,"
"
75732,白ウサギは、甲高い小さな声で、
82692,私の大きさに何らかの変化が。そして、それが私を大きくすることはありえないので、それは
61959,そして悲しそうに：
43277,",まっすぐに通じていました。「とても奇妙だわ！」と彼女は思いました。「でも、"""
69095,"
"
71258,"
"
70976,怯えたネズミが近くのプールをばしゃばしゃと進んでいった。
86561,"and had to stoop to save her neck from being broken. She hastily put
"
17863,彼らを見ようと近づき、ちょうど彼らのところに来たとき、
80991,"    What made you so awfully clever?’
"
87564,"
"
39415,美しい、美しいスープ！」
13492,自分の涙で溺れるなんて！それは確かに奇妙なことになるわ！
71078,"
"
72672,「証言せよ」と王は言いました。
87483,"
"
21208,つっけんどんに。「カキの我慢も限界だ！」
51636,死。」
88695,"
"
43544,"‘And what are they made of?’ Alice asked in a tone of great curiosity.
"
82256,行列でそのような規則があるとは。「それに、
31349,窓際に、そしてその上には（彼女が期待した通り）扇と二、三組の
95632,"
"
30333,そして彼がくしゃみをすると彼を叩く。
39260,左側のかけらをもう少し食べ、
61489,"
"
14930,獣やその他の不快なものたち、すべては彼らが
85101,他の二人とも、彼女が行くことに全く気づきませんでした、
48420,学校の教室の授業でこのようなことを、そしてこれが
55625,"
"
68726,テーブルに戻りました、半分は別の鍵を見つけられるかもしれないと期待して、あるいは
31158,さなぎにならなければならない――いつかそうなるのよ、知ってるでしょう――そして
88365,「あれはロブスターの声だ。彼が宣言するのを聞いた、
55913,他の者たちも皆、「はい、ぜひお願いします！」と合唱しましたが、ネズミは
39168,"
"
26259,「最高のバターだった」という最初の発言以外に何も言うことがなく、
40543,"
"
83300,"this was her dream:--
"
75261,"different sizes in a day is very confusing.’
"
64577,"
"
91001,"
"
51263,"
"
30891,それを外の空気に持ち出しました。「もし私がこの子を連れて行かなければ、
71288,"about half no time! Take your choice!’
"
46603,この時までに、彼女はテーブルのあるこぎれいな小部屋にたどり着いていた。
37181,30分ほど走って、すっかり乾いたとき、
51953,彼女が出て行くとき、フライパンを投げつけましたが、それはかすりもしませんでした。
35886,（絵の中でシェイクスピアがよく見られる姿勢）
97248,これに驚くべきだったと思いましたが、その時は
78802,"
"
67130,もし私か彼女がたまたま
70845,王家の子供たち、そして他の全員。
26869,"
"
67010,いつものように独り言を始めました。「さあ、計画の半分は終わったわ
35471,ヒゲが！
75362,あなた。――さあ、
54507,"
"
63130,すぐに庭へ。しかし、ああ、かわいそうなアリス！彼女が
20492,「――どこかへたどり着きさえすれば」とアリスは説明として付け加えました。
51382,"to go! Let me see: I’ll give them a new pair of boots every Christmas.’
"
68982,"
"
78975,かわいそうな小さな陪審員（それはトカゲのビルでした）が、
19702,スプーンを懐に入れることを親切にも許された。
52121,場所にやってきました。そこには高さ4フィートほどの小さな家がありました。「誰が住んでいるにせよ、
82020,「その通り」と帽子屋は言いました。「物が使い古されるにつれてね」
61362,「これ以上低くはなれないよ」と帽子屋は言いました。「今、床にいるんだから」
78182,その日20回目。
97421,"uncommon nonsense.’
"
53577,彼がそれをやるのはただいじめるため、
46257,"
"
75090,じゃあ、やらない！――ビルが下りるんだ――おい、ビル！旦那が
94102,"
"
26336,"Mabel! I’ll try and say “How doth the little--“’ and she crossed her
"
22496,アリスは何も言いませんでした。彼女は両手で顔を覆って座り込み、
