id,person_id,original,japanese
4142,19282,"‘Well, perhaps not,’ said Alice in a soothing tone: ‘don’t be angry
",
4143,67147,"
",
4144,71916,"
",
4145,62521,"our house I should like to show you! A little bright-eyed terrier, you
",
4146,69589,"till I’m somebody else”--but, oh dear!’ cried Alice, with a sudden burst
",
4147,30906,"
",
4148,44805,"never before seen a rabbit with either a waistcoat-pocket, or a watch
",
4149,85724,"
",
4150,99465,"‘And how did you manage on the twelfth?’ Alice went on eagerly.
",
4151,66673,"        prosecute
",
4152,22177,"quite a conversation of it altogether; but after a few minutes she heard
",
4153,29309,"
",
4154,99594,"‘Sure, it does, yer honour: but it’s an arm for all that.’
",
4155,17868,"
",
4156,80616,"fetch it here, lad!--Here, put ‘em up at this corner--No, tie ‘em
",
4157,94448,"deep and reaching half down the hall.
",
4158,82049,"   ‘You are old,’ said the youth, ‘one would hardly suppose
",
4159,62981,"this creature when I get it home?’ when it grunted again, so violently,
",
4160,90689,"conversation. ‘Are you--are you fond--of--of dogs?’ The Mouse did not
",
4161,10269,"to some tea and bread-and-butter, and then turned to the Dormouse, and
",
4162,68170,"Alice had never been in a court of justice before, but she had read
",
4163,73402,"and walking off to other parts of the ground, Alice soon came to the
",
4164,66930,"
",
4165,10250,"Longitude either, but thought they were nice grand words to say.)
",
4166,71697,"make me smaller, I suppose.’
",
4167,35771,"wondering if anything would EVER happen in a natural way again.
",
4168,18743,"savage when they met in the kitchen.
",
4169,75728,"There ought to be a book written about me, that there ought! And when I
",
4170,60999,"sneezed occasionally; and as for the baby, it was sneezing and howling
",
4171,14787,"
",
4172,12781,"long as there was room for her.
",
4173,55407,"hand and a piece of bread-and-butter in the other. ‘I beg pardon, your
",
4174,42423,"the Dodo suddenly called out ‘The race is over!’ and they all crowded
",
4175,54388,"won’t talk about cats or dogs either, if you don’t like them!’ When the
",
4176,63762,"myself, you see.’
",
4177,26753,"           I’ll take no
",
4178,36385,"tittered audibly.
",
4179,73156,"‘One side of WHAT? The other side of WHAT?’ thought Alice to herself.
",
4180,50914,"being drowned in my own tears! That WILL be a queer thing, to be sure!
",
4181,92241,"yours.”’
",
4182,43658,"‘Not a bit,’ said the Caterpillar.
",
4183,97989,"had vanished completely.
",
4184,44997,"‘I see!’ said the Queen, who had meanwhile been examining the roses.
",
4185,54292,"ground--and I should have croqueted the Queen’s hedgehog just now, only
",
4186,74902,"By the time she had caught the flamingo and brought it back, the fight
",
4187,77535,"could.
",
4188,84303,"leaves that had fluttered down from the trees upon her face.
",
4189,42431,"head!”’
",
4190,70138,"‘Shan’t,’ said the cook.
",
4191,89753,"
",
4192,48664,"
",
4193,45055,"
",
4194,66386,"     ‘How doth the little crocodile
",
4195,24012,"‘It isn’t directed at all,’ said the White Rabbit; ‘in fact, there’s
",
4196,97926,"to herself, ‘if one only knew the right way to change them--’ when she
",
4197,45667,"a great crash, as if a dish or kettle had been broken to pieces.
",
4198,39863,"‘And ever since that,’ the Hatter went on in a mournful tone, ‘he won’t
",
4199,91626,"to Alice for protection.
",
4200,80045,"
",
4201,70093,"‘Are you content now?’ said the Caterpillar.
",
4202,45072,"could hear the rattle of the teacups as the March Hare and his friends
",
4203,77954,"‘I don’t believe it,’ said the Pigeon; ‘but if they do, why then they’re
",
4204,57486,"
",
4205,97519,"‘That’s very important,’ the King said, turning to the jury. They were
",
4206,28441,"take more.’
",
4207,97486,"
",
4208,55925,"after that savage Queen: so she waited.
",
4209,81626,"had made.
",
4210,28477,"set to work at once to eat some of the other bit. Her chin was pressed
",
4211,27611,"should be free of them at last, they must needs come wriggling down from
",
4212,50161,"at the Cat’s head with great curiosity.
",
4213,37158," When they take us up and throw us, with the lobsters, out to sea!”
",
4214,26080,"‘Not like cats!’ cried the Mouse, in a shrill, passionate voice. ‘Would
",
4215,28547,"
",
4216,30113,"left alive!’
",
4217,29471,"heavy sobs.
",
4218,13050,"silence, and then another confusion of voices--‘Hold up his head--Brandy
",
4219,58009,"
",
4220,34122,"As she said this she looked down at her hands, and was surprised to see
",
4221,68598,"      both go to
",
4222,45238,"Turtle.
",
4223,12372,"‘One side of WHAT? The other side of WHAT?’ thought Alice to herself.
",
4224,96565,"
",
4225,84227,"courtiers, or three of her own children.
",
4226,16500,"make me smaller, I suppose.’
",
4227,81283,"
",
4228,38892,"
",
4229,53006,"to the dance. So they got thrown out to sea. So they had to fall a long
",
4230,97099,"‘Everybody says “come on!” here,’ thought Alice, as she went slowly
",
4231,24235,"
",
4232,66540,"‘Well, I can’t show it you myself,’ the Mock Turtle said: ‘I’m too
",
4233,54573,"The King’s argument was, that anything that had a head could be
",
4234,36144,"           (WITH ALICE’S LOVE).
",
4235,59920,"(the position in which you usually see Shakespeare, in the pictures
",
4236,86833,"WOULD always get into her eyes--and still as she listened, or seemed to
",
4237,40336,"stretched her arms round it as far as they would go, and broke off a bit
",
4238,90195,"
",
4239,17097,"
",
4240,67405,"On which Seven looked up and said, ‘That’s right, Five! Always lay the
",
4241,75149,"
",
4242,72753,"the March Hare.
",
4243,80675,"rabbits. I almost wish I hadn’t gone down that rabbit-hole--and yet--and
",
4244,12677,"sea. The master was an old Turtle--we used to call him Tortoise--’
",
4245,15689,"moment Five, who had been anxiously looking across the garden, called
",
4246,52579,"executions I have ordered’; and she walked off, leaving Alice alone with
",
4247,28492,"
",
4248,73735,"I COULD NOT SWIM--” you can’t swim, can you?’ he added, turning to the
",
4249,53587,"shouldn’t be hungry for it, you know.’
",
4250,47925,"leaves: ‘I should have liked teaching it tricks very much, if--if I’d
",
4251,75510,"It was, no doubt: only Alice did not like to be told so. ‘It’s really
",
4252,37899,"frightened Mouse splashed his way through the neighbouring pool--she
",
4253,45428,"There was nothing so VERY remarkable in that; nor did Alice think it so
",
4254,63044,"‘Not the same thing a bit!’ said the Hatter. ‘You might just as well say
",
4255,61077,"back to the game, the Queen merely remarking that a moment’s delay would
",
4256,70068,"   Soup of the evening, beautiful Soup!
",
4257,74038,"‘I don’t know of any that do,’ Alice said very politely, feeling quite
",
4258,96417,"   An obstacle that came between
",
4259,29159,"not going to do THAT in a hurry. ‘No, I’ll look first,’ she said, ‘and
",
4260,31062,"
",
4261,87233,"to say which), and they went on for some while in silence.
",
4262,74842,"
",
4263,60167,"‘Do you mean that you think you can find out the answer to it?’ said the
",
4264,36921,"    (Before she had this fit)
",
4265,47579,"that dark hall, and wander about among those beds of bright flowers and
",
4266,72248,"
",
4267,12534,"for the moment she quite forgot how to speak good English); ‘now I’m
",
4268,35622,"
",
4269,35036,"
",
4270,86914,"
",
4271,13598,"doesn’t suit my throat!’ and a Canary called out in a trembling voice to
",
4272,85865,"
",
4273,94279,"others.
",
4274,49728,"say--that’s the same thing, you know.’
",
4275,96979,"‘Can’t remember WHAT things?’ said the Caterpillar.
",
4276,41167,"
",
4277,40257,"(Alice began to say ‘I once tasted--’ but checked herself hastily, and
",
4278,74674,"  But, when the tide rises and sharks are around,
",
4279,65969,"‘How queer it seems,’ Alice said to herself, ‘to be going messages for
",
4280,32256,"
",
4281,69715,"
",
4282,51599,"Alice watched the White Rabbit as he fumbled over the list, feeling very
",
4283,50611,"‘I’ve heard something like it,’ said Alice.
",
4284,28293,"   They all returned from him to you,
",
4285,71191,"‘Get to your places!’ shouted the Queen in a voice of thunder, and
",
4286,98938,"
",
4287,98529,"      And took them quite away!’
",
4288,58180,"
",
4289,47224,"
",
4290,96896,"
",
4291,38414,"     ‘How doth the little crocodile
",
4292,10605,"again, sitting on a branch of a tree.
",
4293,65416,"with the dream of Wonderland of long ago: and how she would feel with
",
4294,34962,"‘And how many hours a day did you do lessons?’ said Alice, in a hurry to
",
4295,88916,"
",
4296,44954,"‘I won’t indeed!’ said Alice, in a great hurry to change the subject of
",
4297,53260,"‘Sure, it does, yer honour: but it’s an arm for all that.’
",
4298,30662,"‘Would it be of any use, now,’ thought Alice, ‘to speak to this mouse?
",
4299,87321,"‘It’s a pun!’ the King added in an offended tone, and everybody laughed,
",
4300,67601,"
",
4301,29811,"Majesty,’ he began, ‘for bringing these in: but I hadn’t quite finished
",
4302,61016,"‘I didn’t know that Cheshire cats always grinned; in fact, I didn’t know
",
4303,21638,"Alice was not much surprised at this, she was getting so used to queer
",
4304,45267,"Alice watched the White Rabbit as he fumbled over the list, feeling very
",
4305,26796,"
",
4306,68645,"
",
4307,66764,"answer. ‘They’re done with blacking, I believe.’
",
4308,95984,"she was out of sight: then it chuckled. ‘What fun!’ said the Gryphon,
",
4309,98463,"And so it was indeed: she was now only ten inches high, and her face
",
4310,72103,"arms, took the hookah out of its mouth again, and said, ‘So you think
",
4311,18495,"shouldn’t be hungry for it, you know.’
",
4312,19019,"
",
4313,98206,"   ‘Speak roughly to your little boy,
",
4314,81136,"about wasting IT. It’s HIM.’
",
4315,41948,"her in a languid, sleepy voice.
",
4316,98314,"‘Give your evidence,’ said the King; ‘and don’t be nervous, or I’ll have
",
4317,14612,"
",
4318,93080,"mouth; but she did it at last, and managed to swallow a morsel of the
",
4319,39566,"Distraction, Uglification, and Derision.’
",
4320,16598,"HAD THIS FIT--” you never had fits, my dear, I think?’ he said to the
",
4321,90685,"‘UNimportant, of course, I meant,’ the King hastily said, and went on
",
4322,88633,"with his tea spoon at the March Hare,) ‘--it was at the great concert
",
4323,36306,"perhaps as this is May it won’t be raving mad--at least not so mad as
",
4324,24657,"
",
4325,46617,"They very soon came upon a Gryphon, lying fast asleep in the sun.
",
4326,72577,"there WAS no one listening, this time, as it didn’t sound at all the
",
4327,10565,"‘Then you shouldn’t talk,’ said the Hatter.
",
4328,73255,"Alice was very glad to find her in such a pleasant temper, and thought
",
4329,43662,"
",
4330,68828,"
",
4331,31388,"
",
4332,82255,"then a voice she had never heard before, ‘Sure then I’m here! Digging
",
4333,15544,"
",
4334,99645,"label, with the words ‘DRINK ME’ beautifully printed on it in large
",
4335,91896,"     Beau--ootiful Soo--oop!
",
4336,17341,"this was her dream:--
",
4337,60611,"She was a good deal frightened by this very sudden change, but she felt
",
4338,48953,"take a fancy to cats if you could only see her. She is such a dear quiet
",
4339,85420,"crown on a crimson velvet cushion; and, last of all this grand
",
4340,31169,"time,’ she said, ‘than waste it in asking riddles that have no answers.’
",
4341,16770,"‘Is that the way YOU manage?’ Alice asked.
",
4342,96625,"‘I’ve tried the roots of trees, and I’ve tried banks, and I’ve tried
",
4343,44605,"   If she should push the matter on,
",
4344,70776,"Alice considered a little, and then said ‘The fourth.’
",
4345,86577,"
",
4346,72871,"yet--it’s rather curious, you know, this sort of life! I do wonder what
",
4347,73872,"‘Sure, it’s an arm, yer honour!’ (He pronounced it ‘arrum.’)
",
4348,15797,"This question the Dodo could not answer without a great deal of thought,
",
4349,80354,"got up, and began to repeat it, but her head was so full of the Lobster
",
4350,27585,"As soon as she had made out the proper way of nursing it, (which was to
",
4351,90837,"
",
4352,97986,"sighing.
",
4353,25133,"
",
4354,87207,"
",
4355,97297,"
",
4356,73770,"hot tea upon its nose.
",
4357,37148,"between them, fast asleep, and the other two were using it as a
",
4358,62901,"
",
4359,91880,"sort of way to fly up into a tree.
",
4360,51963,"Alice was very glad to find her in such a pleasant temper, and thought
",
4361,97850,"
",
4362,73221,"‘I’ll fetch the executioner myself,’ said the King eagerly, and he
",
4363,55785,"had somehow fallen into the sea, ‘and in that case I can go back by
",
4364,15088,"
",
4365,85361,"
",
4366,35979,"   Who for such dainties would not stoop?
",
4367,50977,"wise fish would go anywhere without a porpoise.’
",
4368,10935,"jumping about like mad things all this time, sat down again very sadly
",
4369,89800,"Oh! won’t she be savage if I’ve kept her waiting!’ Alice felt so
",
4370,32534,"   Soup of the evening, beautiful Soup!
",
4371,64626,"The next thing was to eat the comfits: this caused some noise and
",
4372,35808,"repeated, aloud.
",
4373,33540,"‘I haven’t opened it yet,’ said the White Rabbit, ‘but it seems to be a
",
4374,62892,"‘But I’m NOT a serpent, I tell you!’ said Alice. ‘I’m a--I’m a--’
",
4375,12468,"hot day made her feel very sleepy and stupid), whether the pleasure
",
4376,39891,"
",
4377,28031,"There was a long silence after this, and Alice could only hear whispers
",
4378,87103,"flower-pot that stood near. The three soldiers wandered about for a
",
4379,59420,"with his tea spoon at the March Hare,) ‘--it was at the great concert
",
4380,79970,"in the middle of her favourite word ‘moral,’ and the arm that was linked
",
4381,96252,"As she said these words her foot slipped, and in another moment, splash!
",
4382,74728,"‘It must be a very pretty dance,’ said Alice timidly.
",
4383,67839,"The Dormouse shook its head impatiently, and said, without opening its
",
4384,20620,"‘Well, then,’ the Cat went on, ‘you see, a dog growls when it’s angry,
",
4385,86413,"hand and a piece of bread-and-butter in the other. ‘I beg pardon, your
",
4386,72859,"‘Well, there was Mystery,’ the Mock Turtle replied, counting off
",
4387,80164,"   Soup of the evening, beautiful Soup!
",
4388,73894,"‘Oh, as to the whiting,’ said the Mock Turtle, ‘they--you’ve seen them,
",
4389,94656,"uncomfortable for the Dormouse,’ thought Alice; ‘only, as it’s asleep, I
",
4390,99485,"to suit them!’
",
4391,40670,"‘So he did, so he did,’ said the Gryphon, sighing in his turn; and both
",
4392,32264,"to play croquet.’ The Frog-Footman repeated, in the same solemn tone,
",
4393,52360,"
",
4394,49482,"
",
4395,57188,"‘--and I hadn’t begun my tea--not above a week or so--and what with the
",
4396,24461,"Lizard’s slate-pencil, and the choking of the suppressed guinea-pigs,
",
4397,78267,"
",
4398,59756,"
",
4399,20212,"only took the regular course.’
",
4400,85280,"verse.’
",
4401,92952,"as if nothing had happened.
",
4402,75543,"moved.
",
4403,25877,"down, both of you, and don’t speak a word till I’ve finished.’
",
4404,37393,"given by the Queen of Hearts, and I had to sing
",
4405,42364,"thinking of?’
",
4406,18174,"startled when she heard her voice close to her ear. ‘You’re thinking
",
4407,19948,"  *    *    *    *    *    *    *
",
4408,92965,"doorway; ‘and even if my head would go through,’ thought poor Alice, ‘it
",
4409,45501,"it, and finding it very nice, (it had, in fact, a sort of mixed flavour
",
4410,27598,"is--“Be what you would seem to be”--or if you’d like it put more
",
4411,83123,"‘It isn’t,’ said the Caterpillar.
",
4412,70787,"
",
4413,37525,"
",
4414,83570,"can’t think! And oh, I wish you could see her after the birds! Why,
",
4415,22507,"
",
4416,53433,"‘And ever since that,’ the Hatter went on in a mournful tone, ‘he won’t
",
4417,50711,"
",
4418,11586,"advantage from the change: and Alice was a good deal worse off than
",
4419,27801,"
",
4420,16283,"     Beau--ootiful Soo--oop!
",
4421,33226,"‘Nothing whatever,’ said Alice.
",
4422,74398,"
",
4423,46101,"‘But what did the Dormouse say?’ one of the jury asked.
",
4424,45716,"The first thing she heard was a general chorus of ‘There goes Bill!’
",
4425,52746,"which the wretched Hatter trembled so, that he shook both his shoes off.
",
4426,75395,"
",
4427,55739,"
",
4428,86338,"filled the air, mixed up with the distant sobs of the miserable Mock
",
4429,89519,"
",
4430,73365,"the goldfish kept running in her head, and she had a vague sort of idea
",
4431,22944,"can do no more, whatever happens. What WILL become of me?’
",
4432,18052,"things to happen, that it seemed quite dull and stupid for life to go on
",
4433,78133,"roof off.’ After a minute or two, they began moving about again, and
",
4434,10195,"
",
4435,74021,"and she could even make out that one of them didn’t know how to spell
",
4436,87045,"
",
4437,34961,"
",
4438,37165,"‘I never said I didn’t!’ interrupted Alice.
",
4439,61316,"him; and near the King was the White Rabbit, with a trumpet in one hand,
",
4440,69690,"   ‘Speak roughly to your little boy,
",
4441,94295,"
",
4442,36721,"The Dormouse slowly opened his eyes. ‘I wasn’t asleep,’ he said in a
",
4443,78426,"‘Oh, you foolish Alice!’ she answered herself. ‘How can you learn
",
4444,10304,"    *    *    *    *    *    *
",
4445,49419,"very respectful tone, but frowning and making faces at him as he spoke.
",
4446,46823,"
",
4447,90947,"
",
4448,35247,"nearly as large as himself, and this he handed over to the other,
",
4449,64788,"This was such a new idea to Alice, that she was quite silent for a
",
4450,77410,"Just then she heard something splashing about in the pool a little way
",
4451,40230,"
",
4452,54959,"     “Up above the world you fly,
",
4453,71860,"‘Anything you like,’ said the Footman, and began whistling.
",
4454,10425,"‘I’m NOT a serpent!’ said Alice indignantly. ‘Let me alone!’
",
4455,59619,"
",
4456,20054,"very little! Besides, SHE’S she, and I’m I, and--oh dear, how puzzling
",
4457,44405,"and sometimes she scolded herself so severely as to bring tears into
",
4458,19094,"oneself speak--and they don’t seem to have any rules in particular;
",
4459,56473,"dry enough!’ They all sat down at once, in a large ring, with the Mouse
",
4460,23602," Then turn not pale, beloved snail, but come and join the dance.
",
4461,24447,"After a time she heard a little pattering of feet in the distance, and
",
4462,85965,"changed into alarm in another moment, when she found that her shoulders
",
4463,42122,"
",
4464,85574,"child; ‘but little girls eat eggs quite as much as serpents do, you
",
4465,68146,"I’m quite tired of being such a tiny little thing!’
",
4466,35130,"The Fish-Footman began by producing from under his arm a great letter,
",
4467,87637,"     Beau--ootiful Soo--oop!
",
4468,46650,"now! How puzzling all these changes are! I’m never sure what I’m going
",
4469,73321,"‘I’ll tell it her,’ said the Mock Turtle in a deep, hollow tone: ‘sit
",
4470,99277,"of everything I’ve said as yet.’
",
4471,25632,"
",
4472,54193,"‘I’d rather not,’ the Cat remarked.
",
4473,39533,"
",
4474,19809,"
",
4475,29373,"‘I don’t think they play at all fairly,’ Alice began, in rather a
",
4476,93487,"
",
4477,27323,"then she walked down the little passage: and THEN--she found herself at
",
4478,26126,"
",
4479,89028,"‘Get to your places!’ shouted the Queen in a voice of thunder, and
",
4480,51007,"
",
4481,86589,"grow any more--As it is, I can’t get out at the door--I do wish I hadn’t
",
4482,31168,"confusing it is all the things being alive; for instance, there’s the
",
4483,68483,"
",
4484,46848,"passion. She had already heard her sentence three of the players to be
",
4485,18194,"size: to be sure, this generally happens when one eats cake, but Alice
",
4486,71924,"interrupted: ‘UNimportant, your Majesty means, of course,’ he said in a
",
4487,73494,"you seen the Mock Turtle yet?’
",
4488,23414,"
",
4489,66774,"place, with a little house in it about four feet high. ‘Whoever lives
",
4490,15655,"No, there were no tears. ‘If you’re going to turn into a pig, my dear,’
",
4491,77612,"
",
4492,31738,"not got into it), and handed them round as prizes. There was exactly one
",
4493,70277,"things are “much of a muchness”--did you ever see such a thing as a
",
4494,53702," Will you, won’t you, will you, won’t you, won’t you join the dance?
",
4495,99315,"CHAPTER VII. A Mad Tea-Party
",
4496,66639,"SOME change in my size; and as it can’t possibly make me larger, it must
",
4497,54398,"invitation for the Duchess to play croquet.’
",
4498,56881,"
",
4499,27295,"‘’Tis so,’ said the Duchess: ‘and the moral of that is--“Oh, ‘tis love,
",
4500,15403,"pitied him deeply. ‘What is his sorrow?’ she asked the Gryphon, and the
",
4501,85259,"cucumber-frame, or something of the sort.
",
4502,54817,"
",
4503,35527,"
",
4504,79379,"says it kills all the rats and--oh dear!’ cried Alice in a sorrowful
",
4505,41833,"up and to stand on their hands and feet, to make the arches.
",
4506,69601,"          to
",
4507,84446,"all the jurymen are back in their proper places--ALL,’ he repeated with
",
4508,29211,"
",
4509,39939,"who I WAS when I got up this morning, but I think I must have been
",
4510,26442,"silent.
",
4511,80830,"
",
4512,86488,"bread-and-butter.
",
4513,39932,"should like to hear her try and repeat something now. Tell her to
",
4514,50276,"she hastily dried her eyes to see what was coming. It was the White
",
4515,28876,"archbishop find?’
",
4516,33942,"‘Would you like to see a little of it?’ said the Mock Turtle.
",
4517,39197,"
",
4518,32278,"The executioner’s argument was, that you couldn’t cut off a head unless
",
4519,69508,"‘What do you mean by that?’ said the Caterpillar sternly. ‘Explain
",
4520,72091,"see what would happen next.
",
4521,62922,"way of speaking to a mouse: she had never done such a thing before, but
",
4522,51323,"‘I quite agree with you,’ said the Duchess; ‘and the moral of that
",
4523,90470,"
",
4524,33789,"
",
4525,26555,"anxiously over his shoulder as he spoke, and then raised himself upon
",
4526,96578,"to Alice for protection.
",
4527,25944,"words all coming different, and then the Mock Turtle drew a long breath,
",
4528,83482,"hungry, in which case it would be very likely to eat her up in spite of
",
4529,21200,"
",
4530,73934,"
",
4531,48563,"a VERY turn-up nose, much more like a snout than a real nose; also its
",
4532,14880,"
",
4533,86695,"queer everything is to-day! And yesterday things went on just as usual.
",
4534,46926,"
",
4535,61511,"
",
4536,89162,"out here? Run home this moment, and fetch me a pair of gloves and a fan!
",
4537,27901,"YOUR temper!’ ‘Hold your tongue, Ma!’ said the young Crab, a little
",
4538,73568,"I shall have to go and live in that poky little house, and have next to
",
4539,37765,"together first--they don’t reach half high enough yet--Oh! they’ll
",
4540,27537,"that cats COULD grin.’
",
4541,19730,"close by her.
",
4542,69932,"
",
4543,32012,"
",
4544,10334,"
",
4545,84215,"
",
4546,62355,"keep, through all her riper years, the simple and loving heart of her
",
4547,25786,"  But the snail replied “Too far, too far!” and gave a look askance--
",
4548,54303,"
",
4549,87245,"‘Who are YOU?’ said the Caterpillar.
",
4550,40082,"‘If there’s no meaning in it,’ said the King, ‘that saves a world of
",
4551,90460,"everything that Alice said; ‘there’s a large mustard-mine near here. And
",
4552,81905,"aloud; and in another moment it was out of sight.
",
4553,35248,"‘You did,’ said the Mock Turtle.
",
4554,93721,"the flowers and the blades of grass, but she did not see anything that
",
4555,48724,"           you
",
4556,36132,"funny watch!’ she remarked. ‘It tells the day of the month, and doesn’t
",
4557,49526,"‘I thought it would,’ said the Cat, and vanished again.
",
4558,66587,"‘Read them,’ said the King.
",
4559,27652,"CHAPTER VII. A Mad Tea-Party
",
4560,28618,"The long grass rustled at her feet as the White Rabbit hurried by--the
",
4561,99378,"‘No, please go on!’ Alice said very humbly; ‘I won’t interrupt again. I
",
4562,49437,"On this the White Rabbit blew three blasts on the trumpet, and then
",
4563,26458,"you’re changed, do you?’
",
4564,65167,"    That your eye was as steady as ever;
",
4565,71315,"
",
4566,38510,"of the window, and one foot up the chimney, and said to herself ‘Now I
",
4567,26189,"This seemed to Alice a good opportunity for making her escape; so she
",
4568,17605,"OUT OF ITS WAISTCOAT-POCKET, and looked at it, and then hurried on,
",
4569,96740,"
",
4570,37197,"‘Tut, tut, child!’ said the Duchess. ‘Everything’s got a moral, if only
",
4571,13581,"
",
4572,85385,"loud.
",
4573,38086,"
",
4574,92736,"‘Yes!’ shouted Alice.
",
4575,95620,"‘Give your evidence,’ said the King; ‘and don’t be nervous, or I’ll have
",
4576,92834,"make THEIR eyes bright and eager with many a strange tale, perhaps even
",
4577,34368,"But at any rate he might answer questions.--How am I to get in?’ she
",
4578,29729,"bend, I think?’
",
4579,43755,"their eyes and mouths so VERY wide, but she gained courage as she went
",
4580,36399," Would not, could not, would not, could not, could not join the dance.
",
4581,87822,"would be offended again.
",
4582,13308,"‘Repeat, “YOU ARE OLD, FATHER WILLIAM,”’ said the Caterpillar.
",
4583,65543,"   Waiting in a hot tureen!
",
4584,32565,"great hurry.
",
4585,66115,"to do next, when suddenly a footman in livery came running out of the
",
4586,45668,"
",
4587,84083,"
",
4588,71593,"hastily.
",
4589,98782,"of the trees under which she had been wandering, when a sharp hiss made
",
4590,40397,"‘Would you tell me,’ said Alice, a little timidly, ‘why you are painting
",
4591,69055,"last in the beautiful garden, among the bright flower-beds and the cool
",
4592,56371,"   ‘Beautiful Soup! Who cares for fish,
",
4593,96159,"but at any rate it would not open any of them. However, on the second
",
4594,31527,"
",
4595,40668,"‘Who is it directed to?’ said one of the jurymen.
",
4596,84996,"
",
4597,61458,"rather sharply; ‘I advise you to leave off this minute!’ She generally
",
4598,73368,"doesn’t suit my throat!’ and a Canary called out in a trembling voice to
",
4599,82232,"
",
4600,75732,"the White Rabbit read out, at the top of his shrill little voice, the
",
4601,82692,"SOME change in my size; and as it can’t possibly make me larger, it must
",
4602,61959,"and sadly:--
",
4603,43277,"leading right into it. ‘That’s very curious!’ she thought. ‘But
",
4604,69095,"
",
4605,71258,"
",
4606,70976,"frightened Mouse splashed his way through the neighbouring pool--she
",
4607,86561,"and had to stoop to save her neck from being broken. She hastily put
",
4608,17863,"nearer to watch them, and just as she came up to them she heard one of
",
4609,80991,"    What made you so awfully clever?’
",
4610,87564,"
",
4611,39415,"     Beautiful, beautiful Soup!’
",
4612,13492,"being drowned in my own tears! That WILL be a queer thing, to be sure!
",
4613,71078,"
",
4614,72672,"‘Give your evidence,’ said the King.
",
4615,87483,"
",
4616,21208,"snappishly. ‘You’re enough to try the patience of an oyster!’
",
4617,51636,"           death.”’
",
4618,88695,"
",
4619,43544,"‘And what are they made of?’ Alice asked in a tone of great curiosity.
",
4620,82256,"of such a rule at processions; ‘and besides, what would be the use of
",
4621,31349,"in the window, and on it (as she had hoped) a fan and two or three pairs
",
4622,95632,"
",
4623,30333,"    And beat him when he sneezes:
",
4624,39260,"nibbled some more of the lefthand bit of mushroom, and raised herself to
",
4625,61489,"
",
4626,14930,"beasts and other unpleasant things, all because they WOULD not remember
",
4627,85101,"neither of the others took the least notice of her going, though she
",
4628,48420,"things of this sort in her lessons in the schoolroom, and though this
",
4629,55625,"
",
4630,68726,"back to the table, half hoping she might find another key on it, or at
",
4631,31158,"have to turn into a chrysalis--you will some day, you know--and then
",
4632,88365,"  ‘’Tis the voice of the Lobster; I heard him declare,
",
4633,55913,"others all joined in chorus, ‘Yes, please do!’ but the Mouse only shook
",
4634,39168,"
",
4635,26259,"nothing better to say than his first remark, ‘It was the BEST butter,
",
4636,40543,"
",
4637,83300,"this was her dream:--
",
4638,75261,"different sizes in a day is very confusing.’
",
4639,64577,"
",
4640,91001,"
",
4641,51263,"
",
4642,30891,"it out into the open air. ‘IF I don’t take this child away with me,’
",
4643,71288,"about half no time! Take your choice!’
",
4644,46603,"By this time she had found her way into a tidy little room with a table
",
4645,37181,"when they had been running half an hour or so, and were quite dry again,
",
4646,51953,"a frying-pan after her as she went out, but it just missed her.
",
4647,35886,"(the position in which you usually see Shakespeare, in the pictures
",
4648,97248,"occurred to her that she ought to have wondered at this, but at the time
",
4649,78802,"
",
4650,67130,"   If I or she should chance to be
",
4651,70845,"the royal children, and everybody else.
",
4652,26869,"
",
4653,67010,"and began talking to herself, as usual. ‘Come, there’s half my plan done
",
4654,35471,"whiskers!’
",
4655,75362,"         YOU.--Come,
",
4656,54507,"
",
4657,63130,"into the garden at once; but, alas for poor Alice! when she got to the
",
4658,20492,"‘--so long as I get SOMEWHERE,’ Alice added as an explanation.
",
4659,51382,"to go! Let me see: I’ll give them a new pair of boots every Christmas.’
",
4660,68982,"
",
4661,78975,"that the poor little juror (it was Bill, the Lizard) could not make out
",
4662,19702,"  Was kindly permitted to pocket the spoon:
",
4663,52121,"place, with a little house in it about four feet high. ‘Whoever lives
",
4664,82020,"‘Exactly so,’ said the Hatter: ‘as the things get used up.’
",
4665,61362,"‘I can’t go no lower,’ said the Hatter: ‘I’m on the floor, as it is.’
",
4666,78182,"twentieth time that day.
",
4667,97421,"uncommon nonsense.’
",
4668,53577,"   He only does it to annoy,
",
4669,46257,"
",
4670,75090,"won’t, then!--Bill’s to go down--Here, Bill! the master says you’re to
",
4671,94102,"
",
4672,26336,"Mabel! I’ll try and say “How doth the little--“’ and she crossed her
",
4673,22496,"Alice said nothing; she had sat down with her face in her hands,
",
4674,95954,"‘Oh, don’t talk about trouble!’ said the Duchess. ‘I make you a present
",
4675,46827,"
",
4676,77071,"
",
4677,94404,"‘Have some wine,’ the March Hare said in an encouraging tone.
",
4678,63155,"the other players, and shouting ‘Off with his head!’ or ‘Off with her
",
4679,37983,"
",
4680,18212,"filled the air, mixed up with the distant sobs of the miserable Mock
",
4681,66247,"thinking of?’
",
4682,12901,"nothing written on the OUTSIDE.’ He unfolded the paper as he spoke, and
",
4683,93649,"
",
4684,37841,"confusion, as the large birds complained that they could not taste
",
4685,90914,"Alice was just beginning to think to herself, ‘Now, what am I to do with
",
4686,36328,"‘You may not have lived much under the sea--’ [‘I haven’t,’ said
",
4687,39788,"be as well to introduce some other subject of conversation. While she
",
